 57721.00  0.134451  0.268404 -0.3672204 
 57722.00  0.132038  0.267932 -0.3684809 
 57723.00  0.129877  0.267438 -0.3697118 
 57724.00  0.127943  0.267069 -0.3709273 
 57725.00  0.126018  0.266852 -0.3721340 
 57726.00  0.124144  0.266561 -0.3733496 
 57727.00  0.122400  0.266323 -0.3746560 
 57728.00  0.120762  0.266046 -0.3760561 
 57729.00  0.119509  0.265747 -0.3775563 
 57730.00  0.118683  0.265579 -0.3791805 
 57731.00  0.118233  0.265669 -0.3809213 
 57732.00  0.118064  0.265967 -0.3827371 
 57733.00  0.117989  0.266350 -0.3845243 
 57734.00  0.117531  0.266857 -0.3861955 
 57735.00  0.116352  0.267285 -0.3877093 
 57736.00  0.114693  0.267425 -0.3890328 
 57737.00  0.113060  0.267441 -0.3902606 
 57738.00  0.111785  0.267189 -0.3914992 
 57739.00  0.110790  0.266614 -0.3927673 
 57740.00  0.109714  0.266122 -0.3940315 
 57741.00  0.108377  0.265945 -0.3952911 
 57742.00  0.106396  0.266022 -0.3965697 
 57743.00  0.103656  0.265953 -0.3978441 
 57744.00  0.100765  0.265683 -0.3991113 
 57745.00  0.098066  0.265225 -0.4003474 
 57746.00  0.095595  0.264713 -0.4015149 
 57747.00  0.093327  0.264562 -0.4025870 
 57748.00  0.091178  0.264613 -0.4035610 
 57749.00  0.089086  0.264660 -0.4044606 
 57750.00  0.086815  0.264655 -0.4052922 
 57751.00  0.084640  0.264214 -0.4060991 
 57752.00  0.082885  0.263560 -0.4069266 
 57753.00  0.081403  0.263116 -0.4077703 
 57754.00  0.080508  0.263167  0.5912796 
 57755.00  0.080288  0.263625  0.5901818 
 57756.00  0.080269  0.264023  0.5889438 
 57757.00  0.080003  0.264305  0.5875547 
 57758.00  0.078838  0.264772  0.5860071 
 57759.00  0.076775  0.265037  0.5844148 
 57760.00  0.075024  0.265100  0.5828314 
 57761.00  0.073610  0.265338  0.5812944 
 57762.00  0.072309  0.265439  0.5798461 
 57763.00  0.070919  0.265651  0.5785175 
 57764.00  0.069166  0.266092  0.5773132 
 57765.00  0.067228  0.266785  0.5761498 
 57766.00  0.065527  0.267622  0.5749678 
 57767.00  0.064013  0.268531  0.5737368 
 57768.00  0.062086  0.269388  0.5724293 
 57769.00  0.059668  0.270155  0.5710729 
 57770.00  0.056616  0.270784  0.5697319 
 57771.00  0.053235  0.271145  0.5684645 
 57772.00  0.049878  0.271591  0.5672587 
 57773.00  0.046824  0.272103  0.5661375 
 57774.00  0.044301  0.272818  0.5650669 
 57775.00  0.042326  0.273638  0.5640457 
 57776.00  0.040841  0.274605  0.5631022 
 57777.00  0.039587  0.275711  0.5622494 
 57778.00  0.038423  0.276681  0.5614456 
 57779.00  0.037055  0.277680  0.5606581 
 57780.00  0.035661  0.278560  0.5598585 
 57781.00  0.034433  0.279510  0.5589743 
 57782.00  0.033213  0.280626  0.5579780 
 57783.00  0.032266  0.281689  0.5568334 
 57784.00  0.031684  0.282712  0.5555637 
 57785.00  0.031195  0.283709  0.5541809 
 57786.00  0.030793  0.284677  0.5527254 
 57787.00  0.030469  0.285701  0.5512550 
 57788.00  0.030003  0.286923  0.5498239 
 57789.00  0.029226  0.288340  0.5484639 
 57790.00  0.027834  0.289713  0.5471820 
 57791.00  0.025765  0.290916  0.5459515 
 57792.00  0.023514  0.292004  0.5447662 
 57793.00  0.021460  0.293101  0.5435583 
 57794.00  0.019692  0.294094  0.5422605 
 57795.00  0.018117  0.295084  0.5408493 
 57796.00  0.016541  0.296154  0.5393072 
 57797.00  0.015004  0.297111  0.5376710 
 57798.00  0.013591  0.298040  0.5359945 
 57799.00  0.012179  0.298954  0.5343286 
 57800.00  0.010667  0.299896  0.5327034 
 57801.00  0.009151  0.300677  0.5311804 
 57802.00  0.008113  0.301522  0.5297985 
 57803.00  0.007642  0.302955  0.5286084 
 57804.00  0.007308  0.304796  0.5275613 
 57805.00  0.006838  0.306868  0.5266032 
 57806.00  0.006353  0.308976  0.5256863 
 57807.00  0.006322  0.311055  0.5247399 
 57808.00  0.006449  0.313463  0.5237006 
 57809.00  0.006301  0.315836  0.5226018 
 57810.00  0.005810  0.317655  0.5213931 
 57811.00  0.005067  0.319191  0.5200522 
 57812.00  0.004488  0.320841  0.5185524 
 57813.00  0.004279  0.322742  0.5169322 
 57814.00  0.004468  0.324560  0.5152947 
 57815.00  0.004749  0.326424  0.5137344 
 57816.00  0.004928  0.328356  0.5122583 
 57817.00  0.004984  0.330113  0.5108589 
 57818.00  0.004618  0.331877  0.5095471 
 57819.00  0.003892  0.333547  0.5083140 
 57820.00  0.003435  0.334983  0.5070451 
 57821.00  0.003587  0.336288  0.5057150 
 57822.00  0.004056  0.337776  0.5043150 
 57823.00  0.004504  0.339536  0.5028468 
 57824.00  0.004602  0.341438  0.5012894 
 57825.00  0.004391  0.343098  0.4996542 
 57826.00  0.004145  0.344504  0.4979562 
 57827.00  0.003990  0.345901  0.4963054 
 57828.00  0.003989  0.347250  0.4947806 
 57829.00  0.004126  0.348949  0.4933913 
 57830.00  0.004460  0.350996  0.4921129 
 57831.00  0.004876  0.353211  0.4909235 
 57832.00  0.005227  0.355652  0.4897901 
 57833.00  0.005415  0.358030  0.4886531 
 57834.00  0.005670  0.360274  0.4874888 
 57835.00  0.005862  0.362588  0.4862363 
 57836.00  0.005500  0.364812  0.4848451 
 57837.00  0.005041  0.366665  0.4833670 
 57838.00  0.004918  0.368406  0.4817075 
 57839.00  0.004970  0.370247  0.4798958 
 57840.00  0.005046  0.371992  0.4779928 
 57841.00  0.005284  0.373535  0.4760002 
 57842.00  0.005310  0.375016  0.4740207 
 57843.00  0.005058  0.376304  0.4721679 
 57844.00  0.005305  0.377605  0.4704649 
 57845.00  0.005763  0.378964  0.4688957 
 57846.00  0.006290  0.379899  0.4674751 
 57847.00  0.007208  0.380932  0.4661443 
 57848.00  0.008392  0.382579  0.4648019 
 57849.00  0.009576  0.384588  0.4634195 
 57850.00  0.010346  0.386578  0.4619041 
 57851.00  0.010563  0.388417  0.4602968 
 57852.00  0.010638  0.390127  0.4586346 
 57853.00  0.011028  0.391835  0.4569805 
 57854.00  0.011618  0.393579  0.4553975 
 57855.00  0.012525  0.395194  0.4538329 
 57856.00  0.014219  0.396881  0.4522510 
 57857.00  0.016294  0.398867  0.4506977 
 57858.00  0.018184  0.401112  0.4492087 
 57859.00  0.019736  0.403500  0.4477842 
 57860.00  0.021185  0.405730  0.4463540 
 57861.00  0.022669  0.407755  0.4448932 
 57862.00  0.023831  0.409726  0.4434106 
 57863.00  0.024775  0.411343  0.4418986 
 57864.00  0.026138  0.412886  0.4403499 
 57865.00  0.027846  0.415024  0.4386255 
 57866.00  0.029120  0.417524  0.4367168 
 57867.00  0.029817  0.419736  0.4346360 
 57868.00  0.030560  0.421606  0.4324518 
 57869.00  0.031458  0.423223  0.4302529 
 57870.00  0.032283  0.424580  0.4281322 
 57871.00  0.033266  0.425953  0.4262479 
 57872.00  0.034668  0.427591  0.4245812 
 57873.00  0.036294  0.429473  0.4230986 
 57874.00  0.037904  0.431306  0.4217080 
 57875.00  0.039385  0.432889  0.4203346 
 57876.00  0.040528  0.434180  0.4189590 
 57877.00  0.041654  0.435243  0.4175681 
 57878.00  0.043191  0.436550  0.4161025 
 57879.00  0.045161  0.437871  0.4145282 
 57880.00  0.047673  0.439068  0.4128983 
 57881.00  0.050016  0.440461  0.4113304 
 57882.00  0.051983  0.441802  0.4099191 
 57883.00  0.053986  0.443092  0.4085745 
 57884.00  0.056255  0.444429  0.4072894 
 57885.00  0.058551  0.445900  0.4060894 
 57886.00  0.060725  0.447280  0.4049745 
 57887.00  0.062870  0.448431  0.4039236 
 57888.00  0.064807  0.449308  0.4029550 
 57889.00  0.066753  0.449835  0.4019887 
 57890.00  0.068688  0.450260  0.4009064 
 57891.00  0.070592  0.450781  0.3997680 
 57892.00  0.072535  0.451771  0.3985654 
 57893.00  0.074402  0.452867  0.3972698 
 57894.00  0.076371  0.453691  0.3958452 
 57895.00  0.078288  0.454468  0.3942839 
 57896.00  0.079809  0.455091  0.3926231 
 57897.00  0.081094  0.455471  0.3909247 
 57898.00  0.082443  0.455679  0.3893002 
 57899.00  0.083941  0.455943  0.3878235 
 57900.00  0.085553  0.456275  0.3865286 
 57901.00  0.087531  0.456404  0.3854217 
 57902.00  0.089887  0.456594  0.3843687 
 57903.00  0.092103  0.457059  0.3832434 
 57904.00  0.094022  0.457365  0.3820214 
 57905.00  0.095918  0.457538  0.3807056 
 57906.00  0.097786  0.457817  0.3793362 
 57907.00  0.099513  0.458218  0.3779635 
 57908.00  0.101157  0.458530  0.3766605 
 57909.00  0.102631  0.458552  0.3754501 
 57910.00  0.103973  0.458458  0.3743424 
 57911.00  0.105370  0.458315  0.3733739 
 57912.00  0.106892  0.458090  0.3725845 
 57913.00  0.108404  0.457821  0.3719612 
 57914.00  0.109921  0.457543  0.3714572 
 57915.00  0.111469  0.457271  0.3710273 
 57916.00  0.112989  0.457127  0.3706244 
 57917.00  0.114556  0.457246  0.3702458 
 57918.00  0.116299  0.457393  0.3698375 
 57919.00  0.118332  0.457338  0.3693315 
 57920.00  0.120519  0.457114  0.3687338 
 57921.00  0.122488  0.456731  0.3680611 
 57922.00  0.124139  0.456256  0.3672772 
 57923.00  0.125807  0.455780  0.3664524 
 57924.00  0.127888  0.455366  0.3656213 
 57925.00  0.130435  0.455041  0.3647905 
 57926.00  0.133184  0.454785  0.3640466 
 57927.00  0.135663  0.454639  0.3634573 
 57928.00  0.137911  0.454493  0.3630088 
 57929.00  0.139848  0.454336  0.3626228 
 57930.00  0.141570  0.454101  0.3622216 
 57931.00  0.143179  0.453757  0.3617637 
 57932.00  0.144746  0.453301  0.3612453 
 57933.00  0.146292  0.452775  0.3606859 
 57934.00  0.147813  0.452258  0.3601159 
 57935.00  0.149314  0.451774  0.3595716 
 57936.00  0.150807  0.451293  0.3590845 
 57937.00  0.152316  0.450773  0.3586945 
 57938.00  0.153842  0.450198  0.3584241 
 57939.00  0.155340  0.449575  0.3582678 
 57940.00  0.156779  0.448921  0.3582340 
 57941.00  0.158164  0.448248  0.3582902 
 57942.00  0.159538  0.447547  0.3583916 
 57943.00  0.160938  0.446809  0.3584948 
 57944.00  0.162375  0.446031  0.3585501 
 57945.00  0.163833  0.445227  0.3585150 
 57946.00  0.165288  0.444416  0.3583448 
 57947.00  0.166718  0.443606  0.3580100 
 57948.00  0.168109  0.442794  0.3575065 
 57949.00  0.169457  0.441965  0.3568523 
 57950.00  0.170766  0.441102  0.3560948 
 57951.00  0.172042  0.440204  0.3552980 
 57952.00  0.173294  0.439280  0.3545160 
 57953.00  0.174525  0.438337  0.3538009 
 57954.00  0.175738  0.437381  0.3531944 
 57955.00  0.176934  0.436407  0.3527001 
 57956.00  0.178115  0.435413  0.3522741 
 57957.00  0.179276  0.434395  0.3518500 
 57958.00  0.180412  0.433357  0.3513720 
 57959.00  0.181520  0.432301  0.3508052 
 57960.00  0.182603  0.431228  0.3501560 
 57961.00  0.183663  0.430136  0.3494602 
 57962.00  0.184702  0.429024  0.3487602 
 57963.00  0.185722  0.427889  0.3481087 
 57964.00  0.186724  0.426734  0.3475417 
 57965.00  0.187706  0.425563  0.3470808 
 57966.00  0.188669  0.424378  0.3467327 
 57967.00  0.189607  0.423180  0.3464858 
 57968.00  0.190521  0.421967  0.3463213 
 57969.00  0.191407  0.420739  0.3462114 
 57970.00  0.192266  0.419495  0.3461196 
 57971.00  0.193099  0.418236  0.3459983 
 57972.00  0.193906  0.416962  0.3458053 
 57973.00  0.194689  0.415675  0.3455039 
 57974.00  0.195446  0.414374  0.3450690 
 57975.00  0.196179  0.413060  0.3444951 
 57976.00  0.196886  0.411733  0.3437932 
 57977.00  0.197566  0.410394  0.3430013 
 57978.00  0.198219  0.409043  0.3421736 
 57979.00  0.198845  0.407681  0.3413655 
 57980.00  0.199444  0.406308  0.3406247 
 57981.00  0.200016  0.404924  0.3399810 
 57982.00  0.200560  0.403529  0.3394373 
 57983.00  0.201077  0.402123  0.3389631 
 57984.00  0.201568  0.400708  0.3385023 
